Episode,Difficulty,DifficultyName,Reward,WindowAvg
3636,3,HARD,0.5661,0.5697
3637,3,HARD,0.5633,0.569
3638,3,HARD,0.5791,0.57
3639,3,HARD,0.5569,0.5684
3640,3,HARD,0.5926,0.5685
3641,3,HARD,0.5789,0.5691
3642,3,HARD,0.5735,0.5691
3643,3,HARD,0.4298,0.5648
3644,3,HARD,0.5884,0.5651
3645,3,HARD,0.6424,0.5664
3646,3,HARD,0.5605,0.5656
3647,3,HARD,0.5643,0.5641
3648,3,HARD,0.5802,0.5645
3649,3,HARD,0.5552,0.5644
3650,3,HARD,0.6,0.5649
3651,3,HARD,0.6575,0.5663
3652,3,HARD,0.4116,0.5645
3653,3,HARD,0.5613,0.5628
3654,3,HARD,0.5598,0.5627
3655,3,HARD,0.6592,0.5649
3656,3,HARD,0.5571,0.564
3657,3,HARD,0.5876,0.563
3658,3,HARD,0.5528,0.5627
3659,3,HARD,0.5546,0.5623
3660,3,HARD,0.5683,0.5623
3661,3,HARD,0.5837,0.5609
3662,3,HARD,0.4514,0.5569
3663,3,HARD,0.5611,0.557
3664,3,HARD,0.5798,0.5561
3665,3,HARD,0.5058,0.5553
3666,3,HARD,0.6392,0.5629
3667,3,HARD,0.5679,0.5629
3668,3,HARD,0.5665,0.5628
3669,3,HARD,0.5737,0.563
3670,3,HARD,0.6326,0.5645
3671,3,HARD,0.54,0.5646
3672,3,HARD,0.5675,0.5649
3673,3,HARD,0.5579,0.5653
3674,3,HARD,0.5233,0.5644
3675,3,HARD,0.4043,0.5611
3676,3,HARD,0.6603,0.5628
3677,3,HARD,0.5966,0.564
3678,3,HARD,0.5785,0.5677
3679,3,HARD,0.5614,0.5671
3680,3,HARD,0.4086,0.5643
3681,3,HARD,0.5574,0.564
3682,3,HARD,0.5527,0.5636
3683,3,HARD,0.5826,0.562
3684,3,HARD,0.5606,0.562
3685,3,HARD,0.5713,0.5617
3686,3,HARD,0.5645,0.5617
3687,3,HARD,0.5635,0.5617
3688,3,HARD,0.6512,0.5631
3689,3,HARD,0.5672,0.5633
3690,3,HARD,0.578,0.563
3691,3,HARD,0.4843,0.5612
3692,3,HARD,0.5606,0.5609
3693,3,HARD,0.6,0.5643
3694,3,HARD,0.6485,0.5655
3695,3,HARD,0.5772,0.5642
3696,3,HARD,0.568,0.5643
3697,3,HARD,0.5788,0.5646
3698,3,HARD,0.5562,0.5642
3699,3,HARD,0.5701,0.5645
3700,3,HARD,0.5673,0.5638
3701,3,HARD,0.577,0.5622
3702,3,HARD,0.5657,0.5653
3703,3,HARD,0.5571,0.5652
3704,3,HARD,0.6552,0.5671
3705,3,HARD,0.5693,0.5653
3706,3,HARD,0.5593,0.5653
3707,3,HARD,0.5697,0.565
3708,3,HARD,0.5108,0.5641
3709,3,HARD,0.5739,0.5645
3710,3,HARD,0.5718,0.5646
3711,3,HARD,0.6141,0.5652
3712,3,HARD,0.6678,0.5695
3713,3,HARD,0.5955,0.5702
3714,3,HARD,0.5863,0.5704
3715,3,HARD,0.5566,0.5714
3716,3,HARD,0.5471,0.5695
3717,3,HARD,0.5414,0.569
3718,3,HARD,0.5705,0.5691
3719,3,HARD,0.6709,0.571
3720,3,HARD,0.641,0.5712
3721,3,HARD,0.4268,0.5689
3722,3,HARD,0.5132,0.5678
3723,3,HARD,0.5764,0.5682
3724,3,HARD,0.5851,0.5694
3725,3,HARD,0.5603,0.5726
3726,3,HARD,0.5707,0.5708
3727,3,HARD,0.5711,0.5703
3728,3,HARD,0.6442,0.5716
3729,3,HARD,0.5849,0.572
3730,3,HARD,0.5636,0.5751
3731,3,HARD,0.5812,0.5756
3732,3,HARD,0.5505,0.5756
3733,3,HARD,0.5536,0.575
3734,3,HARD,0.53,0.5744
3735,3,HARD,0.5557,0.5741
3736,3,HARD,0.569,0.5742
3737,3,HARD,0.5894,0.5747
3738,3,HARD,0.5891,0.5734
3739,3,HARD,0.5005,0.5721
3740,3,HARD,0.3878,0.5683
3741,3,HARD,0.5668,0.57
3742,3,HARD,0.556,0.5699
3743,3,HARD,0.576,0.5694
3744,3,HARD,0.5473,0.5674
3745,3,HARD,0.5585,0.567
3746,3,HARD,0.5805,0.5672
3747,3,HARD,0.5317,0.5663
3748,3,HARD,0.5505,0.5662
3749,3,HARD,0.5465,0.5657
3750,3,HARD,0.5791,0.5659
3751,3,HARD,0.4718,0.5638
3752,3,HARD,0.5692,0.5639
3753,3,HARD,0.5561,0.5639
3754,3,HARD,0.5602,0.562
3755,3,HARD,0.5799,0.5622
3756,3,HARD,0.5778,0.5626
3757,3,HARD,0.5544,0.5623
3758,3,HARD,0.5405,0.5628
3759,3,HARD,0.6702,0.5648
3760,3,HARD,0.4902,0.5631
3761,3,HARD,0.57,0.5623
3762,3,HARD,0.5795,0.5605
3763,3,HARD,0.5623,0.5598
3764,3,HARD,0.5806,0.5597
3765,3,HARD,0.5615,0.5598
3766,3,HARD,0.6483,0.5618
3767,3,HARD,0.6527,0.5641
3768,3,HARD,0.6574,0.5658
3769,3,HARD,0.5455,0.5633
3770,3,HARD,0.571,0.5619
3771,3,HARD,0.5606,0.5646
3772,3,HARD,0.5746,0.5658
3773,3,HARD,0.5671,0.5656
3774,3,HARD,0.4794,0.5635
3775,3,HARD,0.5351,0.563
3776,3,HARD,0.5826,0.5632
3777,3,HARD,0.5139,0.5621
3778,3,HARD,0.5532,0.5603
3779,3,HARD,0.5734,0.56
3780,3,HARD,0.5712,0.5602
3781,3,HARD,0.6615,0.5618
3782,3,HARD,0.6458,0.5637
3783,3,HARD,0.5689,0.564
3784,3,HARD,0.5827,0.5651
3785,3,HARD,0.5537,0.565
3786,3,HARD,0.5336,0.5643
3787,3,HARD,0.5543,0.5636
3788,3,HARD,0.654,0.5649
3789,3,HARD,0.5569,0.566
3790,3,HARD,0.5815,0.5699
3791,3,HARD,0.5584,0.5698
3792,3,HARD,0.5796,0.5702
3793,3,HARD,0.5505,0.5697
3794,3,HARD,0.5568,0.5699
3795,3,HARD,0.5513,0.5698
3796,3,HARD,0.5767,0.5697
3797,3,HARD,0.5374,0.5698
3798,3,HARD,0.5464,0.5697
3799,3,HARD,0.5711,0.5702
3800,3,HARD,0.5606,0.5698
3801,3,HARD,0.5686,0.5718
3802,3,HARD,0.564,0.5717
3803,3,HARD,0.3251,0.5671
3804,3,HARD,0.6702,0.5693
3805,3,HARD,0.5538,0.5687
3806,3,HARD,0.5638,0.5685
3807,3,HARD,0.5831,0.569
3808,3,HARD,0.5689,0.5696
3809,3,HARD,0.5787,0.5678
3810,3,HARD,0.5516,0.569
3811,3,HARD,0.5758,0.5691
3812,3,HARD,0.5713,0.5689
3813,3,HARD,0.5631,0.569
3814,3,HARD,0.5659,0.5687
3815,3,HARD,0.5619,0.5687
3816,3,HARD,0.5694,0.5671
3817,3,HARD,0.5532,0.5651
3818,3,HARD,0.5549,0.5631
3819,3,HARD,0.5773,0.5637
3820,3,HARD,0.5688,0.5637
3821,3,HARD,0.5612,0.5637
3822,3,HARD,0.5692,0.5636
3823,3,HARD,0.5629,0.5635
3824,3,HARD,0.5692,0.5653
3825,3,HARD,0.4029,0.5626
3826,3,HARD,0.6465,0.5639
3827,3,HARD,0.5793,0.5652
3828,3,HARD,0.5585,0.5653
3829,3,HARD,0.5575,0.565
3830,3,HARD,0.4099,0.5618
3831,3,HARD,0.4922,0.5584
3832,3,HARD,0.5613,0.5567
3833,3,HARD,0.6082,0.5575
3834,3,HARD,0.5524,0.5569
3835,3,HARD,0.5627,0.5571
3836,3,HARD,0.5575,0.5575
3837,3,HARD,0.5537,0.5575
3838,3,HARD,0.5537,0.5555
3839,3,HARD,0.6255,0.5569
3840,3,HARD,0.6403,0.5581
3841,3,HARD,0.6734,0.5604
3842,3,HARD,0.5633,0.56
3843,3,HARD,0.6584,0.5622
3844,3,HARD,0.6448,0.564
3845,3,HARD,0.585,0.5646
3846,3,HARD,0.6384,0.5659
3847,3,HARD,0.5747,0.5666
3848,3,HARD,0.5603,0.5669
3849,3,HARD,0.4123,0.5637
3850,3,HARD,0.4844,0.5622
3851,3,HARD,0.555,0.5619
3852,3,HARD,0.5665,0.562
3853,3,HARD,0.5659,0.5668
3854,3,HARD,0.5464,0.5643
3855,3,HARD,0.4985,0.5632
3856,3,HARD,0.3967,0.5599
3857,3,HARD,0.5701,0.5596
3858,3,HARD,0.5508,0.5592
3859,3,HARD,0.6417,0.5605
3860,3,HARD,0.563,0.5607
3861,3,HARD,0.5706,0.5606
3862,3,HARD,0.5643,0.5605
3863,3,HARD,0.5496,0.5602
3864,3,HARD,0.5311,0.5595
3865,3,HARD,0.4215,0.5567
3866,3,HARD,0.3908,0.5531
3867,3,HARD,0.5729,0.5535
3868,3,HARD,0.5813,0.5541
3869,3,HARD,0.5516,0.5535
3870,3,HARD,0.5822,0.5538
3871,3,HARD,0.5546,0.5537
3872,3,HARD,0.552,0.5533
3873,3,HARD,0.548,0.553
3874,3,HARD,0.5924,0.5535
3875,3,HARD,0.6378,0.5582
3876,3,HARD,0.5785,0.5568
3877,3,HARD,0.406,0.5534
3878,3,HARD,0.5769,0.5537
3879,3,HARD,0.5554,0.5537
3880,3,HARD,0.6223,0.5579
3881,3,HARD,0.6448,0.561
3882,3,HARD,0.5694,0.5612
3883,3,HARD,0.5738,0.5605
3884,3,HARD,0.5024,0.5595
3885,3,HARD,0.4709,0.5576
3886,3,HARD,0.5434,0.5573
3887,3,HARD,0.5642,0.5576
3888,3,HARD,0.6449,0.5594
3889,3,HARD,0.5565,0.558
3890,3,HARD,0.5648,0.5565
3891,3,HARD,0.5828,0.5547
3892,3,HARD,0.5853,0.5551
3893,3,HARD,0.5953,0.5539
3894,3,HARD,0.5594,0.5521
3895,3,HARD,0.5451,0.5513
3896,3,HARD,0.5377,0.5493
3897,3,HARD,0.4652,0.5471
3898,3,HARD,0.5384,0.5467
3899,3,HARD,0.6391,0.5512
3900,3,HARD,0.5336,0.5522
3901,3,HARD,0.5632,0.5524
3902,3,HARD,0.4533,0.5501
3903,3,HARD,0.5252,0.5493
3904,3,HARD,0.562,0.5496
3905,3,HARD,0.6612,0.5529
3906,3,HARD,0.5504,0.556
3907,3,HARD,0.577,0.5561
3908,3,HARD,0.6591,0.5583
3909,3,HARD,0.5275,0.556
3910,3,HARD,0.4827,0.5544
3911,3,HARD,0.4196,0.5513
3912,3,HARD,0.3898,0.5479
3913,3,HARD,0.5745,0.5484
3914,3,HARD,0.5544,0.5488
3915,3,HARD,0.5752,0.5519
3916,3,HARD,0.5866,0.5558
3917,3,HARD,0.5516,0.5554
3918,3,HARD,0.4877,0.5535
3919,3,HARD,0.5523,0.5535
3920,3,HARD,0.5632,0.5531
3921,3,HARD,0.5421,0.5529
3922,3,HARD,0.5538,0.5529
3923,3,HARD,0.5121,0.5522
3924,3,HARD,0.5636,0.5516
3925,3,HARD,0.6595,0.5521
3926,3,HARD,0.5454,0.5514
3927,3,HARD,0.6622,0.5565
3928,3,HARD,0.5429,0.5559
3929,3,HARD,0.5616,0.556
3930,3,HARD,0.6254,0.556
3931,3,HARD,0.5771,0.5547
3932,3,HARD,0.6035,0.5554
3933,3,HARD,0.5656,0.5552
3934,3,HARD,0.5514,0.5562
3935,3,HARD,0.5599,0.558
3936,3,HARD,0.5763,0.5586
3937,3,HARD,0.5877,0.5591
3938,3,HARD,0.5804,0.5578
3939,3,HARD,0.5562,0.5578
3940,3,HARD,0.5825,0.5582
3941,3,HARD,0.5697,0.5579
3942,3,HARD,0.5627,0.5574
3943,3,HARD,0.6383,0.5583
3944,3,HARD,0.559,0.5583
3945,3,HARD,0.5702,0.5588
3946,3,HARD,0.6448,0.5609
3947,3,HARD,0.5779,0.5632
3948,3,HARD,0.5458,0.5633
3949,3,HARD,0.6392,0.5633
3950,3,HARD,0.6403,0.5655
3951,3,HARD,0.5354,0.5649
3952,3,HARD,0.6576,0.569
3953,3,HARD,0.58,0.5701
3954,3,HARD,0.5706,0.5703
3955,3,HARD,0.6199,0.5694
3956,3,HARD,0.5468,0.5694
3957,3,HARD,0.5631,0.5691
3958,3,HARD,0.5576,0.5671
3959,3,HARD,0.5563,0.5676
3960,3,HARD,0.5494,0.569
3961,3,HARD,0.6416,0.5734
3962,3,HARD,0.5709,0.577
3963,3,HARD,0.6588,0.5787
3964,3,HARD,0.5499,0.5786
3965,3,HARD,0.6386,0.5799
3966,3,HARD,0.5796,0.5798
3967,3,HARD,0.5783,0.5803
3968,3,HARD,0.5695,0.5819
3969,3,HARD,0.646,0.5838
3970,3,HARD,0.5536,0.5836
3971,3,HARD,0.5555,0.5839
3972,3,HARD,0.5736,0.5843
3973,3,HARD,0.5746,0.5855
3974,3,HARD,0.5394,0.585
3975,3,HARD,0.601,0.5839
3976,3,HARD,0.5418,0.5838
3977,3,HARD,0.5883,0.5823
3978,3,HARD,0.5824,0.5831
3979,3,HARD,0.5335,0.5826
3980,3,HARD,0.6269,0.5826
3981,3,HARD,0.5002,0.581
3982,3,HARD,0.4985,0.5789
3983,3,HARD,0.6392,0.5804
3984,3,HARD,0.5377,0.5801
3985,3,HARD,0.6286,0.5815
3986,3,HARD,0.5457,0.5809
3987,3,HARD,0.504,0.5792
3988,3,HARD,0.5798,0.5792
3989,3,HARD,0.5662,0.5794
3990,3,HARD,0.5643,0.5791
3991,3,HARD,0.6653,0.581
3992,3,HARD,0.5633,0.581
3993,3,HARD,0.5679,0.5796
3994,3,HARD,0.5737,0.5799
3995,3,HARD,0.5518,0.5795
3996,3,HARD,0.5733,0.5781
3997,3,HARD,0.558,0.5777
3998,3,HARD,0.4031,0.5748
3999,3,HARD,0.6259,0.5745
4000,3,HARD,0.5565,0.5729
